51358406506,ccf,79,101
51358408282,cbd,39,115
51358409483,bge,109,201
51358459578,geg,79,148
51358502377,bde,237,235
51358503964,bfg,129,102
51358515889,ege,209,61
51358529734,geb,78,122
51358541230,faf,65,170
51358547532,eda,263,82
51358550385,edf,106,56
51358565113,edb,295,548
51358571919,fce,230,157
51358573895,dge,114,95
51358596347,gbf,45,121
51358624103,cfe,99,224
51358627971,aad,54,216
51358630014,ffa,135,132
51358638006,cfg,252,220
51358649583,afb,200,121
51358657537,efg,282,54
51358675818,ecc,278,180
51358698597,cga,81,64
51358704988,cgf,229,99
51358709475,dfe,42,232
51358731936,dfe,89,218
51358737270,aee,255,272
51358760276,eec,77,325
51358771921,bcc,92,294
51358787817,agf,71,19
51358807048,fda,182,209
51358835037,dbd,41,121
51358845437,abe,159,198
51358931390,aba,297,58
51358956367,aec,30,262
51358982084,dbg,192,124
51359011617,egc,21,101
51359011913,acc,178,279
51359018823,ebb,238,243
51359023716,gge,144,47
51359029377,agb,213,170
51359034997,cgf,169,110
51359071551,eab,67,11
51359083504,fdg,44,307
51359117589,bca,22,50
51359139202,fag,269,302
51359154383,bfc,66,41
51359163508,cbf,194,18
51359213534,gec,241,244
51359226869,aeg,275,457
51359229090,bff,130,82
51359242827,ccd,176,156
51359249272,gde,97,56
51359280641,bcf,119,90
51359281369,fdg,127,248
51359285326,geb,228,107
51359305180,ecg,173,32
51359322324,abc,287,163
51359347004,gaa,253,140
51359350784,dac,106,188
51359356216,aac,133,122
51359372123,gbg,216,17
51359376004,baa,165,158
51359427830,eaf,103,95
51359440269,eeg,254,29
51359443990,ade,134,60
51359456069,ggf,128,138
51359481114,cgb,49,45
51359504220,egd,215,193
51359506651,bbc,1,141
51359515343,gfc,278,48
51359520044,aba,144,49
51359578340,gcb,26,474
51359585588,egc,68,101
51359612085,bdg,230,187
51359614359,gfb,284,219
51359618054,gba,5,237
51359629140,faa,289,254
51359634248,bde,203,246
51359650844,abf,286,131
51359666246,ccf,138,95
51359714495,afa,166,172
51359751100,gce,38,116
51359758842,dbf,149,158
51359773366,egg,84,38
51359778484,gbb,118,37
51359795132,afe,209,40
51359808896,gea,186,135
51359837190,eac,250,209
51359860004,gfe,127,109
51359866594,abc,106,138
51359873452,acf,138,111
51359874062,bee,18,72
51359875314,gag,127,174
51359891898,cgg,123,101
51359902769,fef,53,144
51359913660,eeb,72,55
51359918221,ace,196,180
51359922505,aab,57,141
51359928268,ecc,287,214
51359934943,ccb,23,97
51359940431,dcd,64,51
51359950447,aea,113,58
51359959376,bga,78,88
51359961907,dea,9,189
51359981322,eae,177,110
51359999886,ebb,195,262
51360028071,cae,195,167
51360029894,cee,151,43
51360042045,eac,201,229
51360048045,agd,261,101
51360048732,bfa,238,10
51360055112,bgb,253,31
51360061871,ebe,12,101
51360078182,fad,65,148
51360096327,efe,114,154
51360113176,ced,15,109
51360123435,bbd,96,90
51360190481,aag,259,87
51360197382,dec,227,113
51360225390,aec,281,238
51360233997,cfd,186,65
51360236474,aed,247,116
51360264533,gbg,45,15
51360283206,bbe,216,90
51360287024,fab,71,92
51360325954,ddb,216,22
51360343667,eee,102,23
51360427501,deg,172,138
51360443986,dgb,71,169
51360444243,fdf,30,84
51360452205,ege,292,54
51360457103,gge,80,48
51360458828,bae,37,27
51360459719,gdd,109,259
51360472078,fab,35,91
51360474613,aaa,296,24
51360495070,agb,78,144
51360516314,gca,18,103
51360518072,gbc,256,288
51360561046,gea,75,125
51360590980,ddb,78,20
51360641273,efa,169,314
51360669249,dee,62,55
51360674143,dba,243,20
51360694995,cdc,105,90
51360695011,fgd,198,289
51360697677,bbg,205,94
51360707100,fbc,206,179
51360709135,aca,80,274
51360721653,ddc,240,64
51360723670,ceg,125,5
51360726467,ebe,168,114
51360738005,fdb,267,196
51360774291,fda,284,217
51360793520,efd,215,69
51360805297,dfb,182,220
51360849024,ded,202,65
51360880265,aae,109,12
51360882107,dcd,150,46
51360902728,gdg,271,37
51360921831,eca,233,12
51360945175,gdc,17,57
51360952864,gce,80,132
51360954907,dde,205,129
51360957145,cea,176,183
51360966031,ead,169,75
51360967868,gdf,41,61
51360995326,cfe,50,183
51361030368,cca,13,172
51361038809,fcd,77,13
51361043668,beb,102,180
51361059862,faf,239,192
51361069727,gcc,142,5
51361151424,ddf,105,104
51361153082,bba,253,229
51361172237,dfd,257,38
51361181712,aaf,228,60
51361185971,agg,78,117
51361188292,bda,266,62
51361198583,gee,93,53
51361200333,daa,96,16
51361202762,efe,212,123
51361244139,ffd,105,12
51361257839,gbf,79,100
51361285436,bge,295,211
51361303150,fcb,52,26
51361335547,afa,84,154
51361346008,fdc,3,423
51361365207,gbe,97,148
51361382959,caa,153,108
51361427748,eda,15,86
51361430438,gab,122,68
51361439040,fbg,261,125
51361441572,ccd,5,134
51361449011,dgd,246,5
51361467231,bee,196,76
51361469210,edc,220,96
51361472895,bcg,41,236
51361504914,dfa,95,25
51361510483,aef,119,5
51361513504,baf,18,243
51361514691,bef,240,35
51361533251,fcd,93,12
51361550723,aab,230,145
51361551673,gfd,279,308
51361557248,agd,128,90
51361563544,cgc,213,16
51361582300,ffg,86,136
51361589981,bfe,265,205
51361595349,bed,272,240
51361611583,cce,160,34
51361638328,dce,241,5
51361645585,edb,218,548
51361656574,bfb,299,130
51361658749,cbg,261,183
51361677992,ddd,194,143
51361680873,bfe,259,192
51361699791,bag,116,116
51361701493,fde,175,5
51361741455,abd,121,223
51361745669,ged,284,223
51361809468,cdg,129,185
51361835370,dab,123,67
51361865552,fgg,242,171
51361895000,bge,132,179
51361899764,abe,30,229
51361920926,cba,192,67
51361921749,bca,200,43
51361923007,adg,78,77
51361958411,fgd,173,320
51361984809,fgc,165,132
51361990564,fgf,234,70
51361996694,afb,162,99
51362033173,def,294,221
51362052353,acd,68,313
51362057466,add,114,91
51362067699,bcb,87,85
51362085523,fbb,81,125
51362127332,dce,171,5
51362133139,fgb,34,164
51362152492,cdc,36,74
51362159818,fad,201,155
51362161518,ddg,164,113
51362166809,baf,220,196
51362170234,ddd,10,168
51362174371,aba,180,57
51362189336,gcc,223,5
51362194264,gdd,289,282
51362223805,fdf,257,74
51362228568,dgc,252,223
51362254320,gga,55,195
51362257381,dcc,106,5
51362281862,ebc,54,20
51362290518,fbc,187,179
51362310003,daa,145,14
51362314130,abe,277,265
51362318456,eec,270,260
51362333546,fbe,216,141
51362335344,cef,268,139
51362371360,ede,72,33
51362405806,deb,191,107
51362414128,ccg,90,93
51362423520,cbb,255,68
51362428334,caf,206,303
51362429998,dfb,196,184
51362443112,gcd,158,52
51362470354,gfg,141,332
51362506886,fef,37,161
51362507604,afg,255,38
51362507638,fcf,232,178
51362522567,fea,290,67
51362525468,cgb,275,38
51362548220,adf,293,139
51362553735,cfb,88,56
51362556735,ffc,107,193
51362584015,ceb,48,271
51362608540,efd,114,55
51362636417,afb,221,98
51362685484,acg,88,117
51362706381,beg,147,92
51362716263,bgd,123,20
51362744621,ade,298,67
51362803970,ccf,124,79
51362809802,cfc,262,26
51362826052,edg,216,299
51362893430,daf,152,215
51362895338,dfd,92,39
51362930400,cde,159,193
51362954160,ede,250,37
51362955607,fcb,27,24
51362959697,geg,274,131
51362977046,dbb,52,20
51362986991,gef,183,57
51362990210,gcb,52,393
51362992011,cad,290,63
51362997539,bad,39,138
51363006924,eda,44,92
51363029443,cdd,203,272
51363036420,edd,204,130
51363050896,caa,146,90
51363055612,fgd,199,374
51363083205,fcd,296,12
51363095909,fec,282,219
51363108226,feg,161,81
51363108503,ebf,168,127
51363116907,aff,274,125
51363128089,aaa,172,20
51363149040,ega,73,121
51363175351,fgc,50,143
51363190465,dee,35,53
51363194743,eba,31,344
51363202895,agd,90,80
51363206801,fbf,74,79
51363211244,bdc,113,68
51363239182,gae,289,129
51363241168,fce,221,186
51363248587,dfc,22,52
51363255859,ggg,37,182
51363292539,afc,188,142
51363307603,fac,14,226
51363316110,gea,243,100
51363325381,ggc,50,86
51363368296,dgg,224,188
51363390415,ead,150,73
51363408266,bbc,215,156
51363438151,fca,115,202
51363455619,bdf,136,117
51363457194,ggf,137,161
51363470980,dff,90,21
51363483134,ddf,68,105
51363506655,ffb,163,182
51363532529,dcb,59,69
51363542199,cfd,268,72
51363634314,cac,55,159
51363682225,dgg,291,161
51363687447,ccc,177,13
51363690607,fbe,48,122
51363692974,deg,28,158
51363708580,dfe,36,202
51363710031,fcg,236,94
51363714269,abf,180,129
51363741299,gaa,187,135
51363746065,ffd,166,13
51363750494,ggd,182,187
51363814676,ffa,237,129
51363833996,dbc,137,169
51363836396,efb,138,161
51363848197,edb,251,586
51363854921,cgc,190,19
51363862350,ece,101,180
51363870729,eef,248,37
51363886998,ded,287,61
51363914304,gfg,69,318
51363944094,acd,3,316
51363946070,ebg,203,129
51363948684,dbg,36,124
51363958097,cec,183,247
51363997364,bab,74,45
51364000768,cdb,71,228
51364012241,aed,230,111
51364014591,bfd,257,75
51364015209,dgf,287,208
51364029690,eff,130,115
51364045774,dad,192,274
51364049198,baf,123,166
51364059229,ffe,152,99
51364118928,faa,144,213
51364128630,bed,50,252
51364130884,gaa,30,110
51364155069,ddg,70,105
51364174289,aad,207,235
51364185158,bbe,89,79
51364199448,cbc,13,111
51364202804,age,265,181
51364204484,gfa,184,5
51364222766,ccc,28,14
51364236840,cbe,84,149
51364247989,acf,181,129
51364254380,bdg,132,216
51364256466,bea,91,86
51364268008,dgg,195,189
51364283912,ddb,92,20
51364296203,adc,11,107
51364303725,agf,287,17
51364317938,dea,161,173
51364333229,fae,256,56
51364335603,agc,218,5
51364343083,deb,161,123
51364348227,dag,40,139
51364349114,bac,202,19
51364363852,cgd,149,313
51364367403,gfd,27,341
51364376988,dae,50,202
51364435824,fee,2,176
51364444796,cac,179,186
51364449817,fba,28,66
51364498399,afd,285,198
51364541095,efc,175,124
51364547115,gcd,113,50
51364548348,gbb,65,35
51364590018,ebf,100,127
51364636055,gcg,7,77
51364639745,aae,144,12
51364651930,gad,281,165
51364669492,bde,233,233
51364685517,fgf,220,75
51364704305,eeg,216,25
51364708115,dfc,121,52
51364719885,dae,153,214
51364732887,dfg,116,126
51364733114,dcb,47,57
51364804810,ffc,14,181
51364826538,bec,207,134
51364857054,fed,205,133
51364867885,bfb,70,106
51364892336,dfd,232,35
51364917635,fde,138,5
51364941978,bef,111,29
51364956191,gbe,161,145
51364956838,cca,90,184
51364975151,fcc,137,32
51364979354,bad,19,118
51364981002,cab,219,27
51364987107,cfa,214,108
51365000653,aca,80,260
51365010327,geb,3,86
51365052689,efe,153,143
51365072294,aee,228,304
51365075964,ade,184,73
51365116110,dcf,264,198
51365122685,cda,191,146
51365136442,dca,97,170
51365156095,feb,156,88
51365182638,aad,282,239
51365188340,edb,213,515
51365190510,fbg,74,105
51365190962,edd,45,141
51365193651,ecf,295,178
51365205960,cgf,59,104
51365214786,bbf,167,28
51365224543,eff,286,124
51365234243,abb,58,226
51365236681,fbb,200,113
51365245981,eea,111,380
51365255513,abg,109,5
51365262083,cbb,230,76
51365264062,gea,206,98
51365266596,bgg,265,341
51365278651,cag,273,288
51365345455,fcg,144,89
51365354399,ecb,4,120
51365361059,fda,212,190
51365365338,gff,123,15
51365369761,acb,234,159
51365382512,cdf,253,93
51365396781,aeb,53,408
51365421827,fea,10,56
51365435985,fdc,227,372
51365438259,ega,237,112
51365442937,age,296,155
51365472779,fgc,86,130
51365477687,caf,79,333
51365488608,ccg,131,105
51365501264,cge,115,79
51365505768,ebb,285,222
51365532413,eeb,289,62
51365533443,eag,49,219
51365542957,gbe,185,149
51365544813,dgd,177,5
51365555839,dfb,130,211
51365566347,bga,227,75
51365586955,abc,183,151
51365605521,cdb,65,207
51365620424,gbd,275,191
51365622990,cfg,53,224
51365636065,ffb,92,200
51365650785,bbd,30,78
51365661362,gac,292,10
51365675380,gca,84,112
51365725923,bce,146,211
51365759940,gbe,101,177
51365775482,aeg,129,438
51365780981,aed,234,111
51365783930,gaf,295,198
51365788867,eed,230,425
51365799440,bdf,160,120
51365812050,gga,31,208
51365814440,eca,11,10
51365822941,dgc,12,249
51365823032,abb,185,189
51365844615,ada,124,133
51365847591,dgc,114,268
51365848154,egg,66,45
51365849229,efc,84,124
51365851051,fdd,9,226
51365851535,fge,280,77
51365868102,gcf,143,223
51365912731,cff,286,137
51365916444,baa,10,137
51365917375,gba,192,239
51365922807,bge,279,209
51365947393,fdc,297,405
51365961686,aga,17,138
51365961916,dga,148,35
51365964227,gfb,274,181
51365980945,bed,151,279
51365991380,bac,12,22
51365997361,ade,190,67
51365998848,aba,129,49
51366007623,fad,152,148
51366008147,geg,165,149
51366018458,ecc,151,190
51366059851,cae,207,183
51366075423,cgc,276,17
51366106663,acf,6,121
51366115818,aea,17,51
51366127956,dff,288,20
51366130439,efe,282,163
51366130483,bfc,64,36
51366146411,agd,91,81
51366162149,gcd,148,42
51366163045,fbc,280,200
51366163983,bgf,263,389
51366180138,adb,234,281
51366182961,bca,118,50
51366190331,eaa,226,75
51366275791,gec,123,241
51366276500,cad,272,55
51366289205,cdf,142,86
51366309256,egf,292,115
51366332182,eef,23,38
51366334893,bdb,43,468
51366358143,fgf,51,87
51366365982,gag,65,160
51366384375,ega,220,104
51366393119,gbg,68,15
51366403890,aae,224,10
51366433070,gda,15,69
51366441225,bbb,10,67
51366442522,fbd,234,13
51366460569,fgg,165,152
51366475216,bcd,127,150
51366494868,cgb,275,36
51366499251,gdb,49,274
51366508610,cbf,246,18
51366510907,efa,63,304
51366527753,fff,152,173
51366539881,bbb,286,68
51366542920,gfb,85,171
51366549820,daa,90,14
51366555581,bgc,270,40
51366600799,aag,115,71
51366625653,cfa,280,102
51366625956,fcg,236,84
51366634764,baf,219,194
51366668648,gde,265,64
51366710523,bcg,42,264
51366722809,cac,261,174
51366739044,bfg,231,104
51366815614,acc,73,245
51366816123,abd,216,223
51366880243,eff,87,110
51366908597,ccb,99,82
51366937218,bde,184,258
51366940350,dbe,293,67
51366946759,bdd,274,178
51366969001,egf,289,121
51366996959,ggg,211,198
51367003939,ffg,124,138
51367012826,dab,116,54
51367027914,aaf,269,63
51367032644,ecd,161,126
51367054018,aca,13,265
51367058104,dgc,178,294
51367096168,edf,237,50
51367117049,gdf,86,72
51367124111,dge,292,112
51367188980,bef,192,34
51367203597,fdf,134,75
51367204944,aec,188,202
51367208289,ddg,150,105
51367214807,egb,40,75
51367219556,dac,271,180
51367261154,ecd,88,128
51367284053,ggb,180,57
51367289859,aac,126,141
51367302813,dda,240,92
51367303412,fdg,147,248
51367316542,dab,17,58
51367316601,ddd,3,199
51367321066,ebe,41,120
51367322654,gef,192,66
51367323169,ebc,37,23
51367335472,cda,262,162
51367347506,dba,155,17
51367391190,gdc,81,51
51367400763,gea,49,104
51367419904,bcb,250,82
51367441863,geg,174,151
51367446442,dda,43,103
51367525690,fgf,186,95
51367528361,ebd,221,31
51367541890,bff,100,94
51367548187,bdg,12,200
51367589446,cbd,40,108
51367626223,gde,179,65
51367652884,fga,31,151
51367661220,cfe,15,164
51367701028,dcd,26,43
51367726475,bce,281,221
51367734999,bgb,65,36
51367747783,ead,104,83
51367777595,faf,18,215
51367796919,edb,153,432
51367820192,aec,263,195
51367825103,dde,293,127
51367834317,dec,12,93
51367837358,dce,112,5
51367857298,eaf,199,77
51367889285,cfb,154,47
51367897985,dga,287,39
51367907369,fbb,131,132
51367917281,fdc,262,388
51367932440,fdd,243,253
51367953593,ccf,130,63
51367965059,dbf,211,142
51367974730,gca,137,114
51368001816,fef,2,181
51368006775,dcd,161,43
51368011585,aff,2,115
51368015991,acg,15,135
51368020878,fcf,56,156
51368031884,dcg,237,16
51368045841,efg,299,57
51368070875,afe,196,45
51368077907,gfe,170,110
51368124198,dad,212,241
51368147819,fde,59,5
51368156487,dcd,59,43
51368173358,bad,56,119
51368177950,cbf,98,16
51368196708,gda,127,79
51368210977,bcf,205,90
51368212062,cga,32,65
51368217920,gge,259,45
51368233574,dgb,148,174
51368238382,cea,93,172
51368292403,agb,210,149
51368315564,fdb,266,219
51368362994,bdf,279,106
51368384047,ada,211,127
51368384960,dbg,25,133
51368384972,ede,219,40
51368404367,dfb,206,229
51368409455,eac,107,238
51368427566,cgd,232,291
51368469738,gef,21,56
51368470961,fec,123,203
51368476879,bca,108,56
51368478294,bde,227,232
51368487937,gbe,56,182
51368490498,def,267,249
51368499055,fab,290,83
51368520582,cbg,111,192
51368521759,ceg,262,5
51368523733,gac,263,9
51368530652,ecg,38,31
51368536100,gbc,264,313
51368538670,cef,53,111
51368556241,gaa,161,130
51368563977,bgd,184,18
51368593575,dbd,92,102
51368615941,cfe,158,136
51368694403,afc,104,124
51368694526,agg,70,113
51368695314,ffd,163,11
51368696516,afb,146,94
51368758237,agc,136,5
51368759935,bcc,244,320
51368765782,fag,218,308
51368779793,gag,85,190
51368781202,dfa,10,29
51368789702,gbe,294,196
51368790104,dgf,29,212
51368791636,age,175,153
51368808218,gbf,147,82
51368815234,dbc,87,145
51368819212,eda,91,105
51368840567,dgg,60,153
51368842478,gab,86,57
51368853659,cdf,243,71
51368873179,gbb,22,40
51368888753,fgf,248,107
51368889195,abb,1,160
51368894540,dgd,90,5
51368894934,abe,91,246
51368909735,bfa,48,10
51368935748,dfc,100,45
51368946889,aca,118,219
51368960416,eab,68,12
51368978178,ccd,234,138
51368980083,cde,119,169
51369014538,edf,221,52
51369014856,bfe,221,170
51369099846,adg,135,77
51369113504,dfe,69,204
51369127960,dcb,219,59
51369200094,aeg,63,402
51369211902,dee,64,56
51369222211,acc,48,232
51369222560,bfc,238,29
51369254348,cgg,80,101
51369273341,cfc,76,30
51369295032,egd,222,210
51369319915,gfc,150,53
51369357629,cce,126,27
51369362138,dgg,125,126
51369370233,egc,254,109
51369377422,cdc,39,62
51369408203,ace,194,145
51369408953,bee,93,85
51369421196,gfg,264,308
51369427534,gbe,49,164
51369444341,acd,146,252
51369480979,ced,120,109
51369499801,edc,283,102
51369520715,gdb,103,301
51369523996,cca,235,154
51369525807,bdf,290,99
51369552187,cdd,96,280
51369567056,beb,178,214
51369568731,deb,12,124
51369570716,dcf,8,174
51369584849,efc,278,107
51369589601,adc,172,98
51369648981,fee,68,204
51369649076,gae,25,136
51369650058,cee,220,38
51369680332,dae,246,220
51369711075,fbb,245,120
51369739991,ffg,72,149
51369757322,add,186,81
51369758761,bdc,242,71
51369761237,acf,128,125
51369799113,eae,248,95
51369802585,bga,264,82
51369803967,ege,213,43
51369804172,aaa,181,18
51369816632,edf,202,52
51369824515,aeg,66,349
51369830992,eba,290,368
51369837883,bea,175,95
51369853382,cbe,293,146
51369853872,ceb,93,284
51369866355,dcc,217,5
51369873326,bbg,131,94
51369873787,bae,177,31
51369893816,gca,33,120
51369900227,dcf,243,203
51369901481,edc,128,109
51369901832,eee,33,26
51369934434,ebf,118,143
51369955099,dae,67,198
51369956065,edg,87,278
51369968924,fbc,93,160
51369971746,ged,288,207
51369989473,aab,78,133
51369992972,dbf,97,157
51370002429,bge,46,194
51370037076,ega,184,100
51370043295,bag,211,118
51370074665,abf,261,125
51370078850,egb,108,72
51370083789,bca,215,53
51370100019,fcd,16,12
51370167752,eae,13,76
51370202552,cdg,92,214
51370245471,cba,121,76
51370256141,ggc,38,100
51370277832,cea,96,204
51370282915,fgg,117,127
51370290629,dfc,16,45
51370299899,fbe,61,125
51370326646,gdg,11,32
51370340463,afd,185,203
51370341825,eaa,277,63
51370360582,dea,94,205
51370373275,bdc,58,75
51370387917,bgf,104,318
51370397367,acc,24,201
51370405980,fge,187,80
51370418790,agd,187,88
51370427922,aad,41,212
51370437845,ebg,271,131
51370450616,gac,128,7
51370477153,dgb,115,168
51370490292,gdd,153,329
51370491055,cab,57,27
51370506828,gcc,74,5
51370517380,bfb,230,107
51370525979,fca,205,161
51370542940,fef,255,164
51370564084,ddc,188,61
51370576797,bgb,177,39
51370577136,efd,174,61
51370676186,geb,208,76
51370681152,daa,282,14
51370688208,gea,61,118
51370689802,fgb,115,155
51370698636,gab,74,59
51370702874,afe,187,52
51370725100,fdb,32,254
51370734835,bbe,61,74
51370746671,bbf,64,29
51370756625,bbg,67,79
51370757030,bec,2,159
51370775990,dfc,18,52
51370777959,eee,99,21
51370790072,ffb,234,176
51370791447,gce,126,151
51370813322,bce,25,245
51370864722,eaf,221,91
51370886035,gfa,203,5
51370891868,gee,176,59
51370892145,faf,100,227
51370901734,acg,185,118
51370941550,agf,224,17
51370946854,efe,97,177
51370949569,fac,107,239
51370955037,feb,298,104
51370963819,fed,192,119
51370965842,gge,125,48
51370968823,bba,265,199
51370970413,gga,295,205
51370994834,gdc,100,52
51371020509,bdb,111,468
51371029885,abd,76,189
51371037069,cfg,24,181
51371051722,gdf,68,73
51371054648,bda,267,57
51371074553,gbd,92,164
51371089442,ebc,59,20
51371090855,fcc,294,31
51371125206,gcf,98,202
51371137571,daa,136,13
51371147474,ded,156,67
51371156774,ffb,212,172
51371167801,dfg,41,114
51371173655,fbg,126,90
51371176832,agc,284,5
51371183134,adf,219,120
51371216563,aef,141,5
51371254902,afa,20,164
51371290308,dcb,184,54
51371295546,geg,228,122
51371309321,cgf,194,96
51371323995,cce,104,29
51371329310,bab,190,36
51371333942,efe,222,208
51371348045,feg,198,90
51371351574,fgb,238,182
51371356273,gfa,57,5
51371357886,bbc,195,163
51371358990,aff,265,105
51371359365,bbd,33,65
51371428372,ccg,288,121
51371428867,fbd,275,12
51371461330,agc,164,5
51371462969,adg,256,66
51371463941,eda,85,86
51371472124,cab,115,31
51371490235,fba,107,75
51371491964,cag,85,288
51371495011,beb,278,181
51371529935,baa,228,146
51371531682,dfd,214,36
51371542570,aba,134,54
51371558030,ccb,204,84
51371559677,ggf,45,143
51371606260,afb,62,111
51371606335,eca,187,11
51371634308,bcc,128,291
51371662504,fcb,160,25
51371722516,dca,232,144
51371725036,bec,188,162
51371725631,fcg,83,80
51371741103,cgf,195,81
51371756109,cad,122,58
51371764033,fbf,170,94
51371767937,gcb,188,467
51371772338,eec,146,291
51371808168,fab,242,69
51371812007,gdc,137,42
51371812787,aeb,152,359
51371858142,dab,256,58
51371876314,caa,293,107
51371885707,bbf,67,25
51371910212,dac,130,160
51371910530,bga,82,94
51371918941,deg,26,178
51371926834,acc,169,198
51371930189,bge,240,199
51371932570,afg,153,36
51371937352,ddb,193,22
51371954940,beg,128,96
51371966965,dbc,43,123
51371977653,fgc,170,126
51371998222,dbb,225,23
51372029668,afe,221,52
51372052749,dfg,113,93
51372060605,fgd,99,400
51372078625,fag,83,267
51372079774,cdc,52,66
51372082468,cdf,232,73
51372090065,abc,229,154
51372095863,fcc,129,31
51372096961,egc,230,115
51372101191,fef,77,178
51372120471,ffe,196,91
51372122530,aec,98,214
51372131089,gag,254,224
51372150973,bgg,59,337
51372202726,dge,41,101
51372224991,edg,191,236
51372239945,bba,193,204
51372240164,eea,74,383
51372240225,gaa,142,117
51372261811,gfd,41,306
51372288500,cbc,296,113
51372297169,dad,59,209
51372303764,gdg,181,37
51372308548,cdg,299,214
51372382278,adb,53,255
51372394324,gdd,268,342
51372402808,egb,109,80
51372460625,daf,140,223
51372471126,ebe,198,112
51372479356,dcc,185,5
51372496828,bef,6,27
51372504937,ccg,288,118
51372505060,dda,273,111
51372508120,cbc,159,107
51372519836,cdf,118,62
51372520757,efb,224,177
51372541283,faa,178,210
51372562750,cgc,265,13
51372584016,fae,136,60
51372597225,ddc,116,67
51372618495,feg,175,89
51372619226,cge,68,93
51372626017,agf,121,15
51372661262,ged,168,198
51372692815,gfc,54,58
51372698027,deg,111,202
51372721621,cfc,198,33
51372757324,ade,252,67
51372760273,eeb,49,55
51372765027,gab,258,54
51372773550,ddb,106,20
51372798627,ead,22,94
51372864681,fga,283,128
51372864710,cfe,180,160
51372879625,gdd,193,304
51372897759,baf,147,228
51372907844,aed,123,101
51372914571,gcc,222,5
51372986067,ege,77,36
51373002729,dfa,104,34
51373010998,edg,95,238
51373019063,fec,83,207
51373027293,dgg,121,144
51373047810,ddf,101,95
51373102094,dga,191,40
51373106530,fce,16,204
51373112898,dcg,148,14
51373119272,bdb,120,528
51373121252,cfd,217,70
51373123299,ece,168,171
51373130828,ged,194,221
51373136374,fag,174,253
51373142625,ffc,19,188
51373167927,ffa,192,141
51373176961,ecb,98,97
51373207043,geg,81,102
51373213097,faf,75,204
51373231012,ccc,29,14
51373245215,eeg,253,22
51373259135,ceg,202,5
51373299399,fcf,140,157
51373305760,abg,184,5
51373309615,eag,89,225
51373330720,cce,169,23
51373339587,ggd,166,198
51373364813,cec,113,284
51373385010,dad,181,246
51373399947,cgg,273,107
51373419094,bff,180,90
51373436591,ddc,235,61
51373445216,ddg,256,110
51373474052,acg,32,138
51373513468,bga,90,85
51373521771,dfd,268,40
51373541003,feg,278,101
51373545433,bac,34,20
51373582125,dff,163,23
51373590317,bgc,128,39
51373606154,dag,64,151
51373624937,bcf,299,83
51373643448,ecf,76,176
51373651484,ede,128,32
51373673262,cde,9,194
51373734279,gfe,297,95
51373741751,fac,251,265
51373742740,bdf,124,108
51373753883,bbe,226,65
51373766621,cba,298,76
51373766770,dbe,228,79
51373779772,bab,159,35
51373784065,ecc,257,153
51373785887,gfa,148,5
51373788874,bga,180,91
51373811639,fda,6,153
51373819649,bfd,249,84
51373833277,fcg,295,94
51373836147,dbg,26,152
51373840024,bcg,285,211
51373853349,cbe,15,129
51373866755,cbb,216,78
51373882920,fdf,124,67
51373888850,ggb,197,62
51373911917,eae,2,82
51373920407,bge,158,159
51374004837,ded,275,73
51374046975,eef,70,37
51374092651,dbb,12,20
51374094932,gad,16,184
51374107836,bed,6,237
51374113576,cfe,108,163
51374117767,gfe,41,86
51374130031,dfa,251,29
51374156760,dfd,110,45
51374166287,fdd,169,232
51374226349,gba,178,255
51374231744,dac,185,137
51374273937,fba,236,77
51374280833,aga,292,149
51374296993,gff,3,14
51374304923,fad,27,136
51374319692,ebd,92,31
51374375313,bad,232,107
51374381254,fbc,132,179
51374382554,gcg,84,72
51374392549,gac,167,6
51374427728,edd,101,112
51374428689,efa,73,316
51374471839,aee,112,343
51374475364,fge,135,85
51374476879,ffe,141,101
51374548542,baf,295,214
51374552846,egg,221,40
51374554766,egd,288,207
51374563531,daa,187,11
51374564028,eac,280,190
51374596835,aca,269,175
51374625045,cfa,27,116
51374645869,caf,150,283
51374659184,afc,144,147
51374665000,gfb,172,148
51374666225,bbf,65,21
51374694979,fea,229,45
51374696521,bdf,217,103
51374704646,ffd,259,8
51374707500,cfg,200,200
51374740209,fgf,200,96
51374765391,bbg,185,82
51374766544,dfd,136,49
51374774864,bge,90,151
51374776758,gcc,19,5
51374787025,bcb,189,91
51374787386,aea,176,47
51374794289,fac,298,259
51374796697,fab,83,77
51374824287,bff,110,92
51374838054,def,153,241
51374866819,gec,135,221
51374895225,afc,40,164
51374895272,dfc,247,53
51374912998,fdb,72,210
51374914864,fce,79,179
51374926128,ebe,156,96
51374930853,abf,166,131
51374952980,ebb,143,261
51374964501,cbc,196,100
51374980140,fgc,238,108
51375007949,gcd,125,44
51375049169,egb,23,66
51375075893,fdb,291,201
51375082684,aeg,32,324
51375098751,aae,290,9
51375108734,edb,50,362
51375164213,dde,104,123
51375173949,bge,15,176
51375182842,eea,68,344
51375190857,gcg,209,66
51375191245,acb,65,139
51375204149,gbb,5,33
51375206396,agb,39,144
51375209159,aff,258,110
51375218436,bca,36,53
51375229528,cef,54,94
51375272362,cda,100,187
51375279702,dcg,283,13
51375289539,adc,24,88
51375295024,fgf,22,105
51375306191,dba,185,19
51375316533,ddf,259,101
51375326524,aeg,59,262
51375327447,ggf,79,122
51375336531,gga,19,215
51375341467,cbf,87,13
51375344142,dbe,273,89
51375347299,cdb,58,192
51375376325,bee,95,92
